class_id,dir
0,095_nerine/face_113_531_92.png
0,095_nerine/face_261_523_113.png
0,095_nerine/face_265_132_48.png
0,095_nerine/face_311_173_122.png
0,095_nerine/face_520_252_2.png
0,095_nerine/face_270_166_1.png
0,095_nerine/face_99_517_8.png
0,095_nerine/face_360_132_121.png
0,095_nerine/face_663_569_116.png
0,095_nerine/face_348_149_18.png
0,095_nerine/face_174_100_0.png
0,095_nerine/face_11_151_121.png
0,095_nerine/face_442_110_77.png
0,095_nerine/face_221_189_4.png
0,095_nerine/face_386_227_30.png
0,095_nerine/face_567_179_37.png
0,095_nerine/face_300_110_9.png
0,095_nerine/face_796_68_13.png
0,095_nerine/face_245_115_126.png
0,095_nerine/face_143_209_7.png
0,095_nerine/face_290_436_52.png
0,095_nerine/face_932_204_22.png
0,095_nerine/face_113_132_45.png
0,095_nerine/face_341_159_107.png
0,095_nerine/face_1142_519_31.png
0,095_nerine/face_149_59_51.png
0,095_nerine/face_290_103_21.png
0,095_nerine/face_208_208_65.png
0,095_nerine/face_474_284_70.png
0,095_nerine/face_346_121_102.png
0,095_nerine/face_473_99_28.png
0,095_nerine/face_208_341_83.png
0,095_nerine/face_231_288_33.png
0,095_nerine/face_247_229_47.png
0,095_nerine/face_103_311_64.png
0,095_nerine/face_197_65_90.png
0,095_nerine/face_155_155_109.png
0,095_nerine/face_436_186_117.png
0,095_nerine/face_75_303_74.png
0,095_nerine/face_436_166_54.png
0,095_nerine/face_409_136_108.png
0,095_nerine/face_386_136_81.png
0,095_nerine/face_752_312_101.png
0,095_nerine/face_316_409_61.png
0,095_nerine/face_272_250_32.png
0,095_nerine/face_145_166_111.png
0,095_nerine/face_157_378_25.png
0,095_nerine/face_530_397_103.png
0,095_nerine/face_329_138_96.png
0,095_nerine/face_415_207_120.png
0,095_nerine/face_676_139_86.png
0,095_nerine/face_519_436_14.png
0,095_nerine/face_1039_225_65.png
0,095_nerine/face_158_284_59.png
0,095_nerine/face_391_190_26.png
0,095_nerine/face_290_436_94.png
0,095_nerine/face_159_204_12.png
0,095_nerine/face_311_103_74.png
0,095_nerine/face_1028_79_92.png
0,095_nerine/face_519_363_69.png
0,095_nerine/face_506_132_51.png
0,095_nerine/face_373_124_97.png
0,095_nerine/face_163_425_51.png
1,138_kanu/face_326_385_68.png
1,138_kanu/face_395_316_59.png
1,138_kanu/face_224_174_86.png
1,138_kanu/face_183_857_47.png
1,138_kanu/face_376_156_65.png
1,138_kanu/face_379_316_58.png
1,138_kanu/face_99_773_27.png
1,138_kanu/face_116_268_0.png
1,138_kanu/face_199_224_17.png
1,138_kanu/face_125_237_70.png
1,138_kanu/face_360_265_32.png
1,138_kanu/face_151_208_72.png
1,138_kanu/face_174_149_36.png
1,138_kanu/face_361_421_34.png
1,138_kanu/face_398_782_27.png
1,138_kanu/face_293_237_8.png
1,138_kanu/face_158_65_78.png
1,138_kanu/face_140_562_12.png
1,138_kanu/face_207_186_61.png
1,138_kanu/face_750_181_63.png
1,138_kanu/face_381_277_3.png
1,138_kanu/face_455_303_51.png
1,138_kanu/face_1155_264_13.png
1,138_kanu/face_472_402_43.png
1,138_kanu/face_97_489_44.png
1,138_kanu/face_915_181_26.png
1,138_kanu/face_685_186_19.png
1,138_kanu/face_509_196_7.png
1,138_kanu/face_132_572_18.png
1,138_kanu/face_547_99_97.png
1,138_kanu/face_332_166_46.png
1,138_kanu/face_268_174_93.png
1,138_kanu/face_159_159_88.png
1,138_kanu/face_253_319_27.png
1,138_kanu/face_706_166_57.png
1,138_kanu/face_417_246_79.png
1,138_kanu/face_398_170_5.png
1,138_kanu/face_245_650_85.png
1,138_kanu/face_489_313_55.png
1,138_kanu/face_308_396_10.png
1,138_kanu/face_41_145_42.png
1,138_kanu/face_163_728_55.png
1,138_kanu/face_330_187_28.png
1,138_kanu/face_398_170_60.png
1,138_kanu/face_341_136_73.png
1,138_kanu/face_143_107_74.png
1,138_kanu/face_1068_250_41.png
1,138_kanu/face_727_181_22.png
2,154_kobayakawa_yutaka/face_686_472_31.png
2,154_kobayakawa_yutaka/face_1086_543_62.png
2,154_kobayakawa_yutaka/face_281_824_33.png
2,154_kobayakawa_yutaka/face_386_68_81.png
2,154_kobayakawa_yutaka/face_86_138_17.png
2,154_kobayakawa_yutaka/face_1029_118_71.png
2,154_kobayakawa_yutaka/face_174_142_49.png
2,154_kobayakawa_yutaka/face_1017_186_47.png
2,154_kobayakawa_yutaka/face_386_318_64.png
2,154_kobayakawa_yutaka/face_418_505_53.png
2,154_kobayakawa_yutaka/face_149_498_42.png
2,154_kobayakawa_yutaka/face_168_144_55.png
2,154_kobayakawa_yutaka/face_901_274_13.png
2,154_kobayakawa_yutaka/face_448_174_16.png
2,154_kobayakawa_yutaka/face_872_327_54.png
2,154_kobayakawa_yutaka/face_951_614_6.png
2,154_kobayakawa_yutaka/face_467_294_18.png
2,154_kobayakawa_yutaka/face_360_150_36.png
2,154_kobayakawa_yutaka/face_110_221_20.png
2,154_kobayakawa_yutaka/face_375_303_94.png
2,154_kobayakawa_yutaka/face_1141_635_68.png
2,154_kobayakawa_yutaka/face_423_448_91.png
2,154_kobayakawa_yutaka/face_770_363_45.png
2,154_kobayakawa_yutaka/face_506_330_41.png
2,154_kobayakawa_yutaka/face_866_274_60.png
2,154_kobayakawa_yutaka/face_803_429_83.png
2,154_kobayakawa_yutaka/face_373_373_48.png
2,154_kobayakawa_yutaka/face_250_159_59.png
2,154_kobayakawa_yutaka/face_423_423_2.png
2,154_kobayakawa_yutaka/face_727_682_79.png
2,154_kobayakawa_yutaka/face_431_431_67.png
2,154_kobayakawa_yutaka/face_137_412_90.png
2,154_kobayakawa_yutaka/face_352_313_37.png
2,154_kobayakawa_yutaka/face_727_682_15.png
2,154_kobayakawa_yutaka/face_927_180_74.png
2,154_kobayakawa_yutaka/face_1045_99_26.png
2,154_kobayakawa_yutaka/face_946_672_69.png
3,149_asakura_otome/face_1090_363_88.png
3,149_asakura_otome/face_208_151_21.png
3,149_asakura_otome/face_246_94_17.png
3,149_asakura_otome/face_394_186_75.png
3,149_asakura_otome/face_63_110_15.png
3,149_asakura_otome/face_207_228_26.png
3,149_asakura_otome/face_870_221_75.png
3,149_asakura_otome/face_316_158_12.png
3,149_asakura_otome/face_1017_456_27.png
3,149_asakura_otome/face_409_224_23.png
3,149_asakura_otome/face_872_208_2.png
3,149_asakura_otome/face_290_92_52.png
3,149_asakura_otome/face_742_321_88.png
3,149_asakura_otome/face_303_101_94.png
3,149_asakura_otome/face_929_208_82.png
3,149_asakura_otome/face_173_86_11.png
3,149_asakura_otome/face_189_170_45.png
3,149_asakura_otome/face_159_136_65.png
3,149_asakura_otome/face_246_94_95.png
3,149_asakura_otome/face_196_261_87.png
3,149_asakura_otome/face_821_174_90.png
3,149_asakura_otome/face_180_96_6.png
3,149_asakura_otome/face_144_158_17.png
3,149_asakura_otome/face_348_158_33.png
3,149_asakura_otome/face_522_348_48.png
3,149_asakura_otome/face_268_149_84.png
3,149_asakura_otome/face_423_224_3.png
3,149_asakura_otome/face_268_149_1.png
3,149_asakura_otome/face_500_204_31.png
3,149_asakura_otome/face_265_132_71.png
3,149_asakura_otome/face_395_300_76.png
3,149_asakura_otome/face_987_190_73.png
3,149_asakura_otome/face_850_261_80.png
3,149_asakura_otome/face_284_94_60.png
3,149_asakura_otome/face_363_341_64.png
